mode,example,elapsed_ms
bidirectional+remove-redundant-parts+remove-redundant-sets,snapshot_isolation_directly_as_NS_without_yields.json,623
generate-less,snapshot_isolation_directly_as_NS_without_yields.json,760
bidirectional+generate-less,snapshot_isolation_directly_as_NS_without_yields.json,732
remove-redundant-parts+generate-less,snapshot_isolation_directly_as_NS_without_yields.json,740
bidirectional+remove-redundant-parts+generate-less,snapshot_isolation_directly_as_NS_without_yields.json,671
remove-redundant-sets+generate-less,snapshot_isolation_directly_as_NS_without_yields.json,668
bidirectional+remove-redundant-sets+generate-less,snapshot_isolation_directly_as_NS_without_yields.json,668
remove-redundant-parts+remove-redundant-sets+generate-less,snapshot_isolation_directly_as_NS_without_yields.json,623
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less,snapshot_isolation_directly_as_NS_without_yields.json,673
smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,670
bidirectional+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,749
remove-redundant-parts+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,726
bidirectional+remove-redundant-parts+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,676
remove-redundant-sets+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,697
bidirectional+remove-redundant-sets+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,663
remove-redundant-parts+remove-redundant-sets+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,754
bidirectional+remove-redundant-parts+remove-redundant-sets+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,677
generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,639
bidirectional+generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,705
remove-redundant-parts+generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,661
bidirectional+remove-redundant-parts+generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,677
remove-redundant-sets+generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,709
bidirectional+remove-redundant-sets+generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,667
remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,701
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,733
regular,snapshot_isolation_directly_as_NS_with_yields.json,6166
bidirectional,snapshot_isolation_directly_as_NS_with_yields.json,2834
remove-redundant-parts,snapshot_isolation_directly_as_NS_with_yields.json,9637
bidirectional+remove-redundant-parts,snapshot_isolation_directly_as_NS_with_yields.json,4319
remove-redundant-sets,snapshot_isolation_directly_as_NS_with_yields.json,2958
bidirectional+remove-redundant-sets,snapshot_isolation_directly_as_NS_with_yields.json,2831
remove-redundant-parts+remove-redundant-sets,snapshot_isolation_directly_as_NS_with_yields.json,2451
bidirectional+remove-redundant-parts+remove-redundant-sets,snapshot_isolation_directly_as_NS_with_yields.json,2493
generate-less,snapshot_isolation_directly_as_NS_with_yields.json,2465
bidirectional+generate-less,snapshot_isolation_directly_as_NS_with_yields.json,2604
remove-redundant-parts+generate-less,snapshot_isolation_directly_as_NS_with_yields.json,2735
bidirectional+remove-redundant-parts+generate-less,snapshot_isolation_directly_as_NS_with_yields.json,2732
remove-redundant-sets+generate-less,snapshot_isolation_directly_as_NS_with_yields.json,2934
bidirectional+remove-redundant-sets+generate-less,snapshot_isolation_directly_as_NS_with_yields.json,3169
