mode,example,elapsed_ms
without-remove-redundant-parts,boolean_ops,76
without-bidirectional without-remove-redundant-parts,boolean_ops,72
without-remove-redundant-sets,boolean_ops,68
without-bidirectional without-remove-redundant-sets,boolean_ops,72
without-remove-redundant-parts without-remove-redundant-sets,boolean_ops,72
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,boolean_ops,70
without-generate-less,boolean_ops,72
without-bidirectional without-generate-less,boolean_ops,70
without-remove-redundant-parts without-generate-less,boolean_ops,69
without-bidirectional without-remove-redundant-parts without-generate-less,boolean_ops,68
without-remove-redundant-sets without-generate-less,boolean_ops,72
without-bidirectional without-remove-redundant-sets without-generate-less,boolean_ops,69
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,boolean_ops,72
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,boolean_ops,72
without-smart-kleene-order,boolean_ops,71
without-bidirectional without-smart-kleene-order,boolean_ops,72
without-remove-redundant-parts without-smart-kleene-order,boolean_ops,69
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,boolean_ops,72
without-remove-redundant-sets without-smart-kleene-order,boolean_ops,72
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,boolean_ops,66
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,boolean_ops,73
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,boolean_ops,76
without-generate-less without-smart-kleene-order,boolean_ops,73
without-bidirectional without-generate-less without-smart-kleene-order,boolean_ops,70
without-remove-redundant-parts without-generate-less without-smart-kleene-order,boolean_ops,68
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,boolean_ops,75
without-remove-redundant-sets without-generate-less without-smart-kleene-order,boolean_ops,74
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,boolean_ops,69
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,boolean_ops,75
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,boolean_ops,71
all-on,complex_expr,76
without-bidirectional,complex_expr,76
without-remove-redundant-parts,complex_expr,77
without-bidirectional without-remove-redundant-parts,complex_expr,72
without-remove-redundant-sets,complex_expr,70
without-bidirectional without-remove-redundant-sets,complex_expr,71
without-remove-redundant-parts without-remove-redundant-sets,complex_expr,75
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,complex_expr,71
without-generate-less,complex_expr,69
without-bidirectional without-generate-less,complex_expr,70
without-remove-redundant-parts without-generate-less,complex_expr,71
without-bidirectional without-remove-redundant-parts without-generate-less,complex_expr,70
without-remove-redundant-sets without-generate-less,complex_expr,74
without-bidirectional without-remove-redundant-sets without-generate-less,complex_expr,74
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,complex_expr,72
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,complex_expr,68
without-smart-kleene-order,complex_expr,70
without-bidirectional without-smart-kleene-order,complex_expr,75
without-remove-redundant-parts without-smart-kleene-order,complex_expr,69
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,complex_expr,72
without-remove-redundant-sets without-smart-kleene-order,complex_expr,76
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,complex_expr,72
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,complex_expr,70
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,complex_expr,68
without-generate-less without-smart-kleene-order,complex_expr,70
without-bidirectional without-generate-less without-smart-kleene-order,complex_expr,68
without-remove-redundant-parts without-generate-less without-smart-kleene-order,complex_expr,72
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,complex_expr,74
without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_expr,76
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_expr,69
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_expr,73
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_expr,72
all-on,complex_while_with_yields,73
without-bidirectional,complex_while_with_yields,72
without-remove-redundant-parts,complex_while_with_yields,69
without-bidirectional without-remove-redundant-parts,complex_while_with_yields,69
without-remove-redundant-sets,complex_while_with_yields,74
without-bidirectional without-remove-redundant-sets,complex_while_with_yields,74
without-remove-redundant-parts without-remove-redundant-sets,complex_while_with_yields,70
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,complex_while_with_yields,69
without-generate-less,complex_while_with_yields,73
without-bidirectional without-generate-less,complex_while_with_yields,74
