mode,example,elapsed_ms
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,bank,3008
without-generate-less,bank,3044
without-bidirectional without-generate-less,bank,1750
without-remove-redundant-parts without-generate-less,bank,2187
without-bidirectional without-remove-redundant-parts without-generate-less,bank,3027
without-remove-redundant-sets without-generate-less,bank,3004
without-bidirectional without-remove-redundant-sets without-generate-less,bank,3003
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,bank,3004
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,bank,1893
without-smart-kleene-order,bank,3020
without-bidirectional without-smart-kleene-order,bank,3020
without-remove-redundant-parts without-smart-kleene-order,bank,3004
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,bank,3003
without-remove-redundant-sets without-smart-kleene-order,bank,3020
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,bank,3006
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,bank,3015
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,bank,3006
without-generate-less without-smart-kleene-order,bank,3010
without-bidirectional without-generate-less without-smart-kleene-order,bank,2930
without-remove-redundant-parts without-generate-less without-smart-kleene-order,bank,3004
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,bank,1856
without-remove-redundant-sets without-generate-less without-smart-kleene-order,bank,3029
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,bank,2695
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,bank,2626
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,bank,3003
all-on,bank_without_yields,1340
without-bidirectional,bank_without_yields,1165
without-remove-redundant-parts,bank_without_yields,1037
without-bidirectional without-remove-redundant-parts,bank_without_yields,1025
without-remove-redundant-sets,bank_without_yields,1723
without-bidirectional without-remove-redundant-sets,bank_without_yields,1367
without-remove-redundant-parts without-remove-redundant-sets,bank_without_yields,2408
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,bank_without_yields,1814
without-generate-less,bank_without_yields,202
without-bidirectional without-generate-less,bank_without_yields,3101
without-remove-redundant-parts without-generate-less,bank_without_yields,3115
without-bidirectional without-remove-redundant-parts without-generate-less,bank_without_yields,197
without-remove-redundant-sets without-generate-less,bank_without_yields,3075
without-bidirectional without-remove-redundant-sets without-generate-less,bank_without_yields,3070
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,bank_without_yields,243
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,bank_without_yields,3131
without-smart-kleene-order,bank_without_yields,971
without-bidirectional without-smart-kleene-order,bank_without_yields,1085
without-remove-redundant-parts without-smart-kleene-order,bank_without_yields,945
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,bank_without_yields,1015
without-remove-redundant-sets without-smart-kleene-order,bank_without_yields,1330
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,bank_without_yields,1317
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,bank_without_yields,1518
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,bank_without_yields,1167
without-generate-less without-smart-kleene-order,bank_without_yields,3065
without-bidirectional without-generate-less without-smart-kleene-order,bank_without_yields,3138
without-remove-redundant-parts without-generate-less without-smart-kleene-order,bank_without_yields,3065
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,bank_without_yields,264
without-remove-redundant-sets without-generate-less without-smart-kleene-order,bank_without_yields,3124
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,bank_without_yields,3143
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,bank_without_yields,182
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,bank_without_yields,3075
all-on,BGP_routing,622
without-bidirectional,BGP_routing,587
without-remove-redundant-parts,BGP_routing,462
without-bidirectional without-remove-redundant-parts,BGP_routing,438
without-remove-redundant-sets,BGP_routing,624
without-bidirectional without-remove-redundant-sets,BGP_routing,577
without-remove-redundant-parts without-remove-redundant-sets,BGP_routing,456
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,BGP_routing,425
without-generate-less,BGP_routing,3108
without-bidirectional without-generate-less,BGP_routing,3150
without-remove-redundant-parts without-generate-less,BGP_routing,3158
without-bidirectional without-remove-redundant-parts without-generate-less,BGP_routing,3152
without-remove-redundant-sets without-generate-less,BGP_routing,3155
without-bidirectional without-remove-redundant-sets without-generate-less,BGP_routing,3029
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,BGP_routing,3115
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,BGP_routing,3158
without-smart-kleene-order,BGP_routing,631
without-bidirectional without-smart-kleene-order,BGP_routing,586
without-remove-redundant-parts without-smart-kleene-order,BGP_routing,436
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,BGP_routing,408
without-remove-redundant-sets without-smart-kleene-order,BGP_routing,633
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,BGP_routing,591
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,BGP_routing,460
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,BGP_routing,438
without-generate-less without-smart-kleene-order,BGP_routing,3154
without-bidirectional without-generate-less without-smart-kleene-order,BGP_routing,3117
without-remove-redundant-parts without-generate-less without-smart-kleene-order,BGP_routing,3035
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,BGP_routing,3146
without-remove-redundant-sets without-generate-less without-smart-kleene-order,BGP_routing,3155
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,BGP_routing,3153
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,BGP_routing,3154
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,BGP_routing,3157
all-on,boolean_ops,88
without-bidirectional,boolean_ops,88
without-remove-redundant-parts,boolean_ops,85
without-bidirectional without-remove-redundant-parts,boolean_ops,84
without-remove-redundant-sets,boolean_ops,87
without-bidirectional without-remove-redundant-sets,boolean_ops,97
without-remove-redundant-parts without-remove-redundant-sets,boolean_ops,91
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,boolean_ops,86
without-generate-less,boolean_ops,87
without-bidirectional without-generate-less,boolean_ops,91
without-remove-redundant-parts without-generate-less,boolean_ops,83
without-bidirectional without-remove-redundant-parts without-generate-less,boolean_ops,88
without-remove-redundant-sets without-generate-less,boolean_ops,91
without-bidirectional without-remove-redundant-sets without-generate-less,boolean_ops,88
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,boolean_ops,88
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,boolean_ops,83
without-smart-kleene-order,boolean_ops,87
without-bidirectional without-smart-kleene-order,boolean_ops,90
without-remove-redundant-parts without-smart-kleene-order,boolean_ops,85
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,boolean_ops,89
without-remove-redundant-sets without-smart-kleene-order,boolean_ops,86
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,boolean_ops,89
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,boolean_ops,88
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,boolean_ops,90
without-generate-less without-smart-kleene-order,boolean_ops,93
without-bidirectional without-generate-less without-smart-kleene-order,boolean_ops,87
without-remove-redundant-parts without-generate-less without-smart-kleene-order,boolean_ops,89
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,boolean_ops,95
without-remove-redundant-sets without-generate-less without-smart-kleene-order,boolean_ops,86
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,boolean_ops,87
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,boolean_ops,85
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,boolean_ops,91
all-on,complex_expr,91
without-bidirectional,complex_expr,86
without-remove-redundant-parts,complex_expr,86
without-bidirectional without-remove-redundant-parts,complex_expr,86
without-remove-redundant-sets,complex_expr,87
without-bidirectional without-remove-redundant-sets,complex_expr,86
without-remove-redundant-parts without-remove-redundant-sets,complex_expr,89
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,complex_expr,85
without-generate-less,complex_expr,84
without-bidirectional without-generate-less,complex_expr,86
without-remove-redundant-parts without-generate-less,complex_expr,85
without-bidirectional without-remove-redundant-parts without-generate-less,complex_expr,88
without-remove-redundant-sets without-generate-less,complex_expr,84
without-bidirectional without-remove-redundant-sets without-generate-less,complex_expr,89
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,complex_expr,84
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,complex_expr,80
without-smart-kleene-order,complex_expr,86
without-bidirectional without-smart-kleene-order,complex_expr,87
without-remove-redundant-parts without-smart-kleene-order,complex_expr,86
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,complex_expr,85
without-remove-redundant-sets without-smart-kleene-order,complex_expr,88
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,complex_expr,87
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,complex_expr,86
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,complex_expr,82
without-generate-less without-smart-kleene-order,complex_expr,86
without-bidirectional without-generate-less without-smart-kleene-order,complex_expr,84
without-remove-redundant-parts without-generate-less without-smart-kleene-order,complex_expr,85
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,complex_expr,89
without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_expr,91
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_expr,88
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_expr,87
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_expr,88
all-on,complex_while_with_yields,168
without-bidirectional,complex_while_with_yields,166
without-remove-redundant-parts,complex_while_with_yields,159
without-bidirectional without-remove-redundant-parts,complex_while_with_yields,143
without-remove-redundant-sets,complex_while_with_yields,165
without-bidirectional without-remove-redundant-sets,complex_while_with_yields,168
without-remove-redundant-parts without-remove-redundant-sets,complex_while_with_yields,150
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,complex_while_with_yields,151
without-generate-less,complex_while_with_yields,179
without-bidirectional without-generate-less,complex_while_with_yields,164
without-remove-redundant-parts without-generate-less,complex_while_with_yields,164
without-bidirectional without-remove-redundant-parts without-generate-less,complex_while_with_yields,149
without-remove-redundant-sets without-generate-less,complex_while_with_yields,163
without-bidirectional without-remove-redundant-sets without-generate-less,complex_while_with_yields,165
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,complex_while_with_yields,160
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,complex_while_with_yields,143
without-smart-kleene-order,complex_while_with_yields,174
without-bidirectional without-smart-kleene-order,complex_while_with_yields,168
without-remove-redundant-parts without-smart-kleene-order,complex_while_with_yields,150
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,complex_while_with_yields,145
without-remove-redundant-sets without-smart-kleene-order,complex_while_with_yields,173
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,complex_while_with_yields,166
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,complex_while_with_yields,158
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,complex_while_with_yields,156
without-generate-less without-smart-kleene-order,complex_while_with_yields,170
without-bidirectional without-generate-less without-smart-kleene-order,complex_while_with_yields,169
without-remove-redundant-parts without-generate-less without-smart-kleene-order,complex_while_with_yields,160
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,complex_while_with_yields,152
without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_while_with_yields,173
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_while_with_yields,166
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_while_with_yields,151
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_while_with_yields,149
all-on,equality_check,89
without-bidirectional,equality_check,89
without-remove-redundant-parts,equality_check,90
without-bidirectional without-remove-redundant-parts,equality_check,86
without-remove-redundant-sets,equality_check,87
without-bidirectional without-remove-redundant-sets,equality_check,85
without-remove-redundant-parts without-remove-redundant-sets,equality_check,87
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,equality_check,89
without-generate-less,equality_check,86
without-bidirectional without-generate-less,equality_check,85
without-remove-redundant-parts without-generate-less,equality_check,87
without-bidirectional without-remove-redundant-parts without-generate-less,equality_check,86
without-remove-redundant-sets without-generate-less,equality_check,88
without-bidirectional without-remove-redundant-sets without-generate-less,equality_check,88
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,equality_check,90
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,equality_check,86
without-smart-kleene-order,equality_check,88
without-bidirectional without-smart-kleene-order,equality_check,90
without-remove-redundant-parts without-smart-kleene-order,equality_check,88
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,equality_check,82
without-remove-redundant-sets without-smart-kleene-order,equality_check,87
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,equality_check,86
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,equality_check,88
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,equality_check,85
without-generate-less without-smart-kleene-order,equality_check,86
without-bidirectional without-generate-less without-smart-kleene-order,equality_check,86
without-remove-redundant-parts without-generate-less without-smart-kleene-order,equality_check,84
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,equality_check,84
without-remove-redundant-sets without-generate-less without-smart-kleene-order,equality_check,90
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,equality_check,88
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,equality_check,81
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,equality_check,86
all-on,ex,103
without-bidirectional,ex,106
without-remove-redundant-parts,ex,105
without-bidirectional without-remove-redundant-parts,ex,107
without-remove-redundant-sets,ex,107
without-bidirectional without-remove-redundant-sets,ex,103
without-remove-redundant-parts without-remove-redundant-sets,ex,104
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,ex,108
without-generate-less,ex,106
without-bidirectional without-generate-less,ex,102
without-remove-redundant-parts without-generate-less,ex,104
without-bidirectional without-remove-redundant-parts without-generate-less,ex,104
without-remove-redundant-sets without-generate-less,ex,106
without-bidirectional without-remove-redundant-sets without-generate-less,ex,105
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,ex,117
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,ex,103
without-smart-kleene-order,ex,110
without-bidirectional without-smart-kleene-order,ex,108
without-remove-redundant-parts without-smart-kleene-order,ex,102
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,ex,104
without-remove-redundant-sets without-smart-kleene-order,ex,105
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,ex,104
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,ex,104
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,ex,102
without-generate-less without-smart-kleene-order,ex,107
without-bidirectional without-generate-less without-smart-kleene-order,ex,104
without-remove-redundant-parts without-generate-less without-smart-kleene-order,ex,107
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,ex,100
without-remove-redundant-sets without-generate-less without-smart-kleene-order,ex,104
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,ex,106
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,ex,102
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,ex,103
all-on,flag_non_ser,107
without-bidirectional,flag_non_ser,110
without-remove-redundant-parts,flag_non_ser,106
without-bidirectional without-remove-redundant-parts,flag_non_ser,107
without-remove-redundant-sets,flag_non_ser,102
without-bidirectional without-remove-redundant-sets,flag_non_ser,104
without-remove-redundant-parts without-remove-redundant-sets,flag_non_ser,112
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,flag_non_ser,111
without-generate-less,flag_non_ser,102
without-bidirectional without-generate-less,flag_non_ser,104
without-remove-redundant-parts without-generate-less,flag_non_ser,107
without-bidirectional without-remove-redundant-parts without-generate-less,flag_non_ser,107
without-remove-redundant-sets without-generate-less,flag_non_ser,112
without-bidirectional without-remove-redundant-sets without-generate-less,flag_non_ser,110
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,flag_non_ser,108
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,flag_non_ser,109
without-smart-kleene-order,flag_non_ser,109
without-bidirectional without-smart-kleene-order,flag_non_ser,105
without-remove-redundant-parts without-smart-kleene-order,flag_non_ser,106
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,flag_non_ser,111
without-remove-redundant-sets without-smart-kleene-order,flag_non_ser,110
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,flag_non_ser,103
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,flag_non_ser,108
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,flag_non_ser,107
without-generate-less without-smart-kleene-order,flag_non_ser,106
without-bidirectional without-generate-less without-smart-kleene-order,flag_non_ser,109
without-remove-redundant-parts without-generate-less without-smart-kleene-order,flag_non_ser,104
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,flag_non_ser,105
without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser,102
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser,108
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser,108
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser,107
all-on,flag_non_ser_turned_ser,95
without-bidirectional,flag_non_ser_turned_ser,95
without-remove-redundant-parts,flag_non_ser_turned_ser,90
without-bidirectional without-remove-redundant-parts,flag_non_ser_turned_ser,90
without-remove-redundant-sets,flag_non_ser_turned_ser,95
without-bidirectional without-remove-redundant-sets,flag_non_ser_turned_ser,95
without-remove-redundant-parts without-remove-redundant-sets,flag_non_ser_turned_ser,93
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,flag_non_ser_turned_ser,95
without-generate-less,flag_non_ser_turned_ser,92
without-bidirectional without-generate-less,flag_non_ser_turned_ser,95
without-remove-redundant-parts without-generate-less,flag_non_ser_turned_ser,94
without-bidirectional without-remove-redundant-parts without-generate-less,flag_non_ser_turned_ser,95
without-remove-redundant-sets without-generate-less,flag_non_ser_turned_ser,93
without-bidirectional without-remove-redundant-sets without-generate-less,flag_non_ser_turned_ser,95
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,flag_non_ser_turned_ser,95
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,flag_non_ser_turned_ser,92
without-smart-kleene-order,flag_non_ser_turned_ser,92
without-bidirectional without-smart-kleene-order,flag_non_ser_turned_ser,96
without-remove-redundant-parts without-smart-kleene-order,flag_non_ser_turned_ser,92
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,flag_non_ser_turned_ser,94
without-remove-redundant-sets without-smart-kleene-order,flag_non_ser_turned_ser,94
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,flag_non_ser_turned_ser,89
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,flag_non_ser_turned_ser,93
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,flag_non_ser_turned_ser,96
without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,92
without-bidirectional without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,91
without-remove-redundant-parts without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,89
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,96
without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,100
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,94
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,90
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,94
all-on,fred2_arith,216
without-bidirectional,fred2_arith,195
without-remove-redundant-parts,fred2_arith,203
without-bidirectional without-remove-redundant-parts,fred2_arith,200
without-remove-redundant-sets,fred2_arith,207
without-bidirectional without-remove-redundant-sets,fred2_arith,199
without-remove-redundant-parts without-remove-redundant-sets,fred2_arith,206
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,fred2_arith,200
without-generate-less,fred2_arith,484
without-bidirectional without-generate-less,fred2_arith,474
without-remove-redundant-parts without-generate-less,fred2_arith,463
without-bidirectional without-remove-redundant-parts without-generate-less,fred2_arith,478
without-remove-redundant-sets without-generate-less,fred2_arith,485
without-bidirectional without-remove-redundant-sets without-generate-less,fred2_arith,471
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred2_arith,481
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred2_arith,465
without-smart-kleene-order,fred2_arith,214
without-bidirectional without-smart-kleene-order,fred2_arith,197
without-remove-redundant-parts without-smart-kleene-order,fred2_arith,202
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,fred2_arith,201
without-remove-redundant-sets without-smart-kleene-order,fred2_arith,217
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,fred2_arith,207
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred2_arith,209
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred2_arith,196
without-generate-less without-smart-kleene-order,fred2_arith,559
without-bidirectional without-generate-less without-smart-kleene-order,fred2_arith,548
without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred2_arith,248
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred2_arith,214
without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2_arith,250
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2_arith,138
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2_arith,3150
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2_arith,466
all-on,fred2,211
without-bidirectional,fred2,219
without-remove-redundant-parts,fred2,198
without-bidirectional without-remove-redundant-parts,fred2,191
without-remove-redundant-sets,fred2,224
without-bidirectional without-remove-redundant-sets,fred2,201
without-remove-redundant-parts without-remove-redundant-sets,fred2,206
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,fred2,201
without-generate-less,fred2,493
without-bidirectional without-generate-less,fred2,482
without-remove-redundant-parts without-generate-less,fred2,486
without-bidirectional without-remove-redundant-parts without-generate-less,fred2,477
without-remove-redundant-sets without-generate-less,fred2,500
without-bidirectional without-remove-redundant-sets without-generate-less,fred2,483
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred2,478
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred2,464
without-smart-kleene-order,fred2,216
without-bidirectional without-smart-kleene-order,fred2,228
without-remove-redundant-parts without-smart-kleene-order,fred2,223
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,fred2,202
without-remove-redundant-sets without-smart-kleene-order,fred2,219
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,fred2,221
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred2,204
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred2,201
without-generate-less without-smart-kleene-order,fred2,3081
without-bidirectional without-generate-less without-smart-kleene-order,fred2,1142
without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred2,224
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred2,196
without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2,258
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2,3160
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2,221
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2,135
all-on,fred_arith,139
without-bidirectional,fred_arith,130
without-remove-redundant-parts,fred_arith,134
without-bidirectional without-remove-redundant-parts,fred_arith,134
without-remove-redundant-sets,fred_arith,136
without-bidirectional without-remove-redundant-sets,fred_arith,138
without-remove-redundant-parts without-remove-redundant-sets,fred_arith,133
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,fred_arith,130
without-generate-less,fred_arith,412
without-bidirectional without-generate-less,fred_arith,404
without-remove-redundant-parts without-generate-less,fred_arith,411
without-bidirectional without-remove-redundant-parts without-generate-less,fred_arith,407
without-remove-redundant-sets without-generate-less,fred_arith,409
without-bidirectional without-remove-redundant-sets without-generate-less,fred_arith,409
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred_arith,403
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred_arith,404
