mode,example,elapsed_ms
bidirectional+remove-redundant-parts+remove-redundant-sets+smart-kleene-order,complex_expr,140
generate-less+smart-kleene-order,complex_expr,144
bidirectional+generate-less+smart-kleene-order,complex_expr,136
remove-redundant-parts+generate-less+smart-kleene-order,complex_expr,150
bidirectional+remove-redundant-parts+generate-less+smart-kleene-order,complex_expr,137
remove-redundant-sets+generate-less+smart-kleene-order,complex_expr,144
bidirectional+remove-redundant-sets+generate-less+smart-kleene-order,complex_expr,138
remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,complex_expr,142
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,complex_expr,141
regular,complex_while_with_yields,60004
bidirectional,complex_while_with_yields,60004
remove-redundant-parts,complex_while_with_yields,60004
bidirectional+remove-redundant-parts,complex_while_with_yields,60005
remove-redundant-sets,complex_while_with_yields,60004
bidirectional+remove-redundant-sets,complex_while_with_yields,60004
remove-redundant-parts+remove-redundant-sets,complex_while_with_yields,60004
bidirectional+remove-redundant-parts+remove-redundant-sets,complex_while_with_yields,60004
generate-less,complex_while_with_yields,60004
bidirectional+generate-less,complex_while_with_yields,60004
remove-redundant-parts+generate-less,complex_while_with_yields,60005
bidirectional+remove-redundant-parts+generate-less,complex_while_with_yields,60005
remove-redundant-sets+generate-less,complex_while_with_yields,60004
bidirectional+remove-redundant-sets+generate-less,complex_while_with_yields,60004
remove-redundant-parts+remove-redundant-sets+generate-less,complex_while_with_yields,60004
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less,complex_while_with_yields,60004
smart-kleene-order,complex_while_with_yields,60003
bidirectional+smart-kleene-order,complex_while_with_yields,60005
remove-redundant-parts+smart-kleene-order,complex_while_with_yields,60004
bidirectional+remove-redundant-parts+smart-kleene-order,complex_while_with_yields,60003
remove-redundant-sets+smart-kleene-order,complex_while_with_yields,60003
bidirectional+remove-redundant-sets+smart-kleene-order,complex_while_with_yields,60004
remove-redundant-parts+remove-redundant-sets+smart-kleene-order,complex_while_with_yields,60003
