mode,example,elapsed_ms
bidirectional+remove-redundant-sets+generate-less+smart-kleene-order,shopping_cart.json,276
remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,shopping_cart.json,3467
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,shopping_cart.json,3855
regular,snapshot_isolation_directly_as_NS_without_yields.json,774
bidirectional,snapshot_isolation_directly_as_NS_without_yields.json,673
remove-redundant-parts,snapshot_isolation_directly_as_NS_without_yields.json,647
bidirectional+remove-redundant-parts,snapshot_isolation_directly_as_NS_without_yields.json,611
remove-redundant-sets,snapshot_isolation_directly_as_NS_without_yields.json,678
bidirectional+remove-redundant-sets,snapshot_isolation_directly_as_NS_without_yields.json,679
remove-redundant-parts+remove-redundant-sets,snapshot_isolation_directly_as_NS_without_yields.json,649
bidirectional+remove-redundant-parts+remove-redundant-sets,snapshot_isolation_directly_as_NS_without_yields.json,752
generate-less,snapshot_isolation_directly_as_NS_without_yields.json,679
bidirectional+generate-less,snapshot_isolation_directly_as_NS_without_yields.json,672
remove-redundant-parts+generate-less,snapshot_isolation_directly_as_NS_without_yields.json,726
bidirectional+remove-redundant-parts+generate-less,snapshot_isolation_directly_as_NS_without_yields.json,781
remove-redundant-sets+generate-less,snapshot_isolation_directly_as_NS_without_yields.json,725
bidirectional+remove-redundant-sets+generate-less,snapshot_isolation_directly_as_NS_without_yields.json,711
remove-redundant-parts+remove-redundant-sets+generate-less,snapshot_isolation_directly_as_NS_without_yields.json,708
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less,snapshot_isolation_directly_as_NS_without_yields.json,728
smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,682
bidirectional+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,739
remove-redundant-parts+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,767
bidirectional+remove-redundant-parts+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,701
remove-redundant-sets+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,702
bidirectional+remove-redundant-sets+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,726
remove-redundant-parts+remove-redundant-sets+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,652
bidirectional+remove-redundant-parts+remove-redundant-sets+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,854
generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,734
bidirectional+generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,721
remove-redundant-parts+generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,670
bidirectional+remove-redundant-parts+generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,730
remove-redundant-sets+generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,663
bidirectional+remove-redundant-sets+generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,785
remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,742
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields.json,897
regular,snapshot_isolation_directly_as_NS_with_yields.json,8119
bidirectional,snapshot_isolation_directly_as_NS_with_yields.json,8960
remove-redundant-parts,snapshot_isolation_directly_as_NS_with_yields.json,2984
bidirectional+remove-redundant-parts,snapshot_isolation_directly_as_NS_with_yields.json,3271
remove-redundant-sets,snapshot_isolation_directly_as_NS_with_yields.json,2810
