mode,example,elapsed_ms
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,bank_without_yields,1076
without-remove-redundant-sets without-smart-kleene-order,bank_without_yields,1296
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,bank_without_yields,1764
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,bank_without_yields,2889
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,bank_without_yields,3833
without-generate-less without-smart-kleene-order,bank_without_yields,275
without-bidirectional without-generate-less without-smart-kleene-order,bank_without_yields,248
without-remove-redundant-parts without-generate-less without-smart-kleene-order,bank_without_yields,10223
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,bank_without_yields,213
without-remove-redundant-sets without-generate-less without-smart-kleene-order,bank_without_yields,303
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,bank_without_yields,10155
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,bank_without_yields,6969
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,bank_without_yields,10297
all-on,BGP_routing,725
without-bidirectional,BGP_routing,693
without-remove-redundant-parts,BGP_routing,540
without-bidirectional without-remove-redundant-parts,BGP_routing,572
without-remove-redundant-sets,BGP_routing,782
without-bidirectional without-remove-redundant-sets,BGP_routing,689
without-remove-redundant-parts without-remove-redundant-sets,BGP_routing,613
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,BGP_routing,521
without-generate-less,BGP_routing,10097
without-bidirectional without-generate-less,BGP_routing,10054
without-remove-redundant-parts without-generate-less,BGP_routing,10213
without-bidirectional without-remove-redundant-parts without-generate-less,BGP_routing,10030
without-remove-redundant-sets without-generate-less,BGP_routing,10075
without-bidirectional without-remove-redundant-sets without-generate-less,BGP_routing,10098
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,BGP_routing,10030
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,BGP_routing,10242
without-smart-kleene-order,BGP_routing,698
without-bidirectional without-smart-kleene-order,BGP_routing,675
without-remove-redundant-parts without-smart-kleene-order,BGP_routing,511
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,BGP_routing,518
without-remove-redundant-sets without-smart-kleene-order,BGP_routing,709
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,BGP_routing,692
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,BGP_routing,543
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,BGP_routing,472
without-generate-less without-smart-kleene-order,BGP_routing,10166
without-bidirectional without-generate-less without-smart-kleene-order,BGP_routing,10177
without-remove-redundant-parts without-generate-less without-smart-kleene-order,BGP_routing,10152
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,BGP_routing,10144
without-remove-redundant-sets without-generate-less without-smart-kleene-order,BGP_routing,10142
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,BGP_routing,10116
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,BGP_routing,10108
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,BGP_routing,10202
all-on,boolean_ops,94
without-bidirectional,boolean_ops,97
without-remove-redundant-parts,boolean_ops,92
without-bidirectional without-remove-redundant-parts,boolean_ops,95
without-remove-redundant-sets,boolean_ops,92
without-bidirectional without-remove-redundant-sets,boolean_ops,91
without-remove-redundant-parts without-remove-redundant-sets,boolean_ops,89
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,boolean_ops,91
without-generate-less,boolean_ops,93
without-bidirectional without-generate-less,boolean_ops,90
without-remove-redundant-parts without-generate-less,boolean_ops,92
without-bidirectional without-remove-redundant-parts without-generate-less,boolean_ops,90
without-remove-redundant-sets without-generate-less,boolean_ops,91
without-bidirectional without-remove-redundant-sets without-generate-less,boolean_ops,95
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,boolean_ops,91
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,boolean_ops,95
without-smart-kleene-order,boolean_ops,93
without-bidirectional without-smart-kleene-order,boolean_ops,94
without-remove-redundant-parts without-smart-kleene-order,boolean_ops,101
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,boolean_ops,92
without-remove-redundant-sets without-smart-kleene-order,boolean_ops,89
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,boolean_ops,87
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,boolean_ops,92
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,boolean_ops,89
without-generate-less without-smart-kleene-order,boolean_ops,90
without-bidirectional without-generate-less without-smart-kleene-order,boolean_ops,94
without-remove-redundant-parts without-generate-less without-smart-kleene-order,boolean_ops,96
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,boolean_ops,96
without-remove-redundant-sets without-generate-less without-smart-kleene-order,boolean_ops,90
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,boolean_ops,95
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,boolean_ops,88
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,boolean_ops,91
all-on,complex_expr,91
without-bidirectional,complex_expr,93
without-remove-redundant-parts,complex_expr,93
without-bidirectional without-remove-redundant-parts,complex_expr,90
without-remove-redundant-sets,complex_expr,92
without-bidirectional without-remove-redundant-sets,complex_expr,94
without-remove-redundant-parts without-remove-redundant-sets,complex_expr,90
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,complex_expr,87
without-generate-less,complex_expr,90
without-bidirectional without-generate-less,complex_expr,101
without-remove-redundant-parts without-generate-less,complex_expr,96
without-bidirectional without-remove-redundant-parts without-generate-less,complex_expr,92
without-remove-redundant-sets without-generate-less,complex_expr,94
without-bidirectional without-remove-redundant-sets without-generate-less,complex_expr,94
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,complex_expr,94
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,complex_expr,91
without-smart-kleene-order,complex_expr,93
without-bidirectional without-smart-kleene-order,complex_expr,90
without-remove-redundant-parts without-smart-kleene-order,complex_expr,91
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,complex_expr,93
without-remove-redundant-sets without-smart-kleene-order,complex_expr,89
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,complex_expr,93
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,complex_expr,91
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,complex_expr,87
without-generate-less without-smart-kleene-order,complex_expr,90
without-bidirectional without-generate-less without-smart-kleene-order,complex_expr,90
without-remove-redundant-parts without-generate-less without-smart-kleene-order,complex_expr,89
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,complex_expr,89
without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_expr,91
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_expr,91
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_expr,90
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_expr,97
all-on,complex_while_with_yields,195
without-bidirectional,complex_while_with_yields,213
without-remove-redundant-parts,complex_while_with_yields,182
without-bidirectional without-remove-redundant-parts,complex_while_with_yields,162
without-remove-redundant-sets,complex_while_with_yields,192
without-bidirectional without-remove-redundant-sets,complex_while_with_yields,178
without-remove-redundant-parts without-remove-redundant-sets,complex_while_with_yields,162
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,complex_while_with_yields,168
without-generate-less,complex_while_with_yields,201
without-bidirectional without-generate-less,complex_while_with_yields,207
without-remove-redundant-parts without-generate-less,complex_while_with_yields,194
without-bidirectional without-remove-redundant-parts without-generate-less,complex_while_with_yields,165
without-remove-redundant-sets without-generate-less,complex_while_with_yields,200
without-bidirectional without-remove-redundant-sets without-generate-less,complex_while_with_yields,207
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,complex_while_with_yields,193
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,complex_while_with_yields,173
without-smart-kleene-order,complex_while_with_yields,226
without-bidirectional without-smart-kleene-order,complex_while_with_yields,209
without-remove-redundant-parts without-smart-kleene-order,complex_while_with_yields,218
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,complex_while_with_yields,204
without-remove-redundant-sets without-smart-kleene-order,complex_while_with_yields,250
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,complex_while_with_yields,237
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,complex_while_with_yields,194
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,complex_while_with_yields,188
without-generate-less without-smart-kleene-order,complex_while_with_yields,212
without-bidirectional without-generate-less without-smart-kleene-order,complex_while_with_yields,207
without-remove-redundant-parts without-generate-less without-smart-kleene-order,complex_while_with_yields,189
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,complex_while_with_yields,180
without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_while_with_yields,192
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_while_with_yields,200
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_while_with_yields,176
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_while_with_yields,184
all-on,equality_check,104
without-bidirectional,equality_check,102
without-remove-redundant-parts,equality_check,89
without-bidirectional without-remove-redundant-parts,equality_check,97
without-remove-redundant-sets,equality_check,94
without-bidirectional without-remove-redundant-sets,equality_check,96
without-remove-redundant-parts without-remove-redundant-sets,equality_check,105
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,equality_check,98
without-generate-less,equality_check,100
without-bidirectional without-generate-less,equality_check,95
without-remove-redundant-parts without-generate-less,equality_check,97
without-bidirectional without-remove-redundant-parts without-generate-less,equality_check,89
without-remove-redundant-sets without-generate-less,equality_check,88
without-bidirectional without-remove-redundant-sets without-generate-less,equality_check,96
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,equality_check,96
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,equality_check,100
without-smart-kleene-order,equality_check,102
without-bidirectional without-smart-kleene-order,equality_check,96
without-remove-redundant-parts without-smart-kleene-order,equality_check,98
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,equality_check,125
without-remove-redundant-sets without-smart-kleene-order,equality_check,142
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,equality_check,118
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,equality_check,120
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,equality_check,102
without-generate-less without-smart-kleene-order,equality_check,96
without-bidirectional without-generate-less without-smart-kleene-order,equality_check,109
without-remove-redundant-parts without-generate-less without-smart-kleene-order,equality_check,99
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,equality_check,110
without-remove-redundant-sets without-generate-less without-smart-kleene-order,equality_check,94
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,equality_check,95
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,equality_check,100
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,equality_check,121
all-on,ex,146
without-bidirectional,ex,125
without-remove-redundant-parts,ex,138
without-bidirectional without-remove-redundant-parts,ex,119
without-remove-redundant-sets,ex,111
without-bidirectional without-remove-redundant-sets,ex,112
without-remove-redundant-parts without-remove-redundant-sets,ex,110
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,ex,110
without-generate-less,ex,109
without-bidirectional without-generate-less,ex,110
without-remove-redundant-parts without-generate-less,ex,120
without-bidirectional without-remove-redundant-parts without-generate-less,ex,120
without-remove-redundant-sets without-generate-less,ex,121
without-bidirectional without-remove-redundant-sets without-generate-less,ex,116
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,ex,112
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,ex,127
without-smart-kleene-order,ex,129
without-bidirectional without-smart-kleene-order,ex,126
without-remove-redundant-parts without-smart-kleene-order,ex,121
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,ex,113
without-remove-redundant-sets without-smart-kleene-order,ex,117
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,ex,115
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,ex,114
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,ex,108
without-generate-less without-smart-kleene-order,ex,112
without-bidirectional without-generate-less without-smart-kleene-order,ex,116
without-remove-redundant-parts without-generate-less without-smart-kleene-order,ex,116
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,ex,119
without-remove-redundant-sets without-generate-less without-smart-kleene-order,ex,121
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,ex,119
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,ex,122
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,ex,132
all-on,flag_non_ser,154
without-bidirectional,flag_non_ser,132
without-remove-redundant-parts,flag_non_ser,135
without-bidirectional without-remove-redundant-parts,flag_non_ser,133
without-remove-redundant-sets,flag_non_ser,129
without-bidirectional without-remove-redundant-sets,flag_non_ser,121
without-remove-redundant-parts without-remove-redundant-sets,flag_non_ser,123
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,flag_non_ser,111
without-generate-less,flag_non_ser,118
without-bidirectional without-generate-less,flag_non_ser,118
without-remove-redundant-parts without-generate-less,flag_non_ser,117
without-bidirectional without-remove-redundant-parts without-generate-less,flag_non_ser,122
without-remove-redundant-sets without-generate-less,flag_non_ser,126
without-bidirectional without-remove-redundant-sets without-generate-less,flag_non_ser,129
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,flag_non_ser,130
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,flag_non_ser,118
without-smart-kleene-order,flag_non_ser,119
without-bidirectional without-smart-kleene-order,flag_non_ser,114
without-remove-redundant-parts without-smart-kleene-order,flag_non_ser,117
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,flag_non_ser,121
without-remove-redundant-sets without-smart-kleene-order,flag_non_ser,120
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,flag_non_ser,121
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,flag_non_ser,117
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,flag_non_ser,117
without-generate-less without-smart-kleene-order,flag_non_ser,116
without-bidirectional without-generate-less without-smart-kleene-order,flag_non_ser,117
without-remove-redundant-parts without-generate-less without-smart-kleene-order,flag_non_ser,119
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,flag_non_ser,118
without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser,116
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser,117
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser,118
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser,121
all-on,flag_non_ser_turned_ser,105
without-bidirectional,flag_non_ser_turned_ser,107
without-remove-redundant-parts,flag_non_ser_turned_ser,106
without-bidirectional without-remove-redundant-parts,flag_non_ser_turned_ser,105
without-remove-redundant-sets,flag_non_ser_turned_ser,110
without-bidirectional without-remove-redundant-sets,flag_non_ser_turned_ser,104
without-remove-redundant-parts without-remove-redundant-sets,flag_non_ser_turned_ser,102
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,flag_non_ser_turned_ser,101
without-generate-less,flag_non_ser_turned_ser,102
without-bidirectional without-generate-less,flag_non_ser_turned_ser,105
without-remove-redundant-parts without-generate-less,flag_non_ser_turned_ser,102
without-bidirectional without-remove-redundant-parts without-generate-less,flag_non_ser_turned_ser,102
without-remove-redundant-sets without-generate-less,flag_non_ser_turned_ser,103
without-bidirectional without-remove-redundant-sets without-generate-less,flag_non_ser_turned_ser,100
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,flag_non_ser_turned_ser,103
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,flag_non_ser_turned_ser,100
without-smart-kleene-order,flag_non_ser_turned_ser,102
without-bidirectional without-smart-kleene-order,flag_non_ser_turned_ser,104
without-remove-redundant-parts without-smart-kleene-order,flag_non_ser_turned_ser,103
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,flag_non_ser_turned_ser,105
without-remove-redundant-sets without-smart-kleene-order,flag_non_ser_turned_ser,109
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,flag_non_ser_turned_ser,109
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,flag_non_ser_turned_ser,114
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,flag_non_ser_turned_ser,132
without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,115
without-bidirectional without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,111
without-remove-redundant-parts without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,108
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,110
without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,109
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,109
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,105
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,106
all-on,fred2_arith,237
without-bidirectional,fred2_arith,227
without-remove-redundant-parts,fred2_arith,236
without-bidirectional without-remove-redundant-parts,fred2_arith,236
without-remove-redundant-sets,fred2_arith,251
without-bidirectional without-remove-redundant-sets,fred2_arith,240
without-remove-redundant-parts without-remove-redundant-sets,fred2_arith,243
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,fred2_arith,233
without-generate-less,fred2_arith,632
without-bidirectional without-generate-less,fred2_arith,546
without-remove-redundant-parts without-generate-less,fred2_arith,549
without-bidirectional without-remove-redundant-parts without-generate-less,fred2_arith,558
without-remove-redundant-sets without-generate-less,fred2_arith,564
without-bidirectional without-remove-redundant-sets without-generate-less,fred2_arith,572
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred2_arith,567
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred2_arith,538
without-smart-kleene-order,fred2_arith,244
without-bidirectional without-smart-kleene-order,fred2_arith,258
without-remove-redundant-parts without-smart-kleene-order,fred2_arith,226
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,fred2_arith,240
without-remove-redundant-sets without-smart-kleene-order,fred2_arith,247
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,fred2_arith,274
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred2_arith,224
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred2_arith,327
without-generate-less without-smart-kleene-order,fred2_arith,2391
without-bidirectional without-generate-less without-smart-kleene-order,fred2_arith,1551
without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred2_arith,1402
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred2_arith,275
without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2_arith,10186
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2_arith,10373
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2_arith,250
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2_arith,10339
all-on,fred2,233
without-bidirectional,fred2,222
without-remove-redundant-parts,fred2,207
without-bidirectional without-remove-redundant-parts,fred2,210
without-remove-redundant-sets,fred2,231
without-bidirectional without-remove-redundant-sets,fred2,227
without-remove-redundant-parts without-remove-redundant-sets,fred2,221
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,fred2,212
without-generate-less,fred2,557
without-bidirectional without-generate-less,fred2,520
without-remove-redundant-parts without-generate-less,fred2,554
without-bidirectional without-remove-redundant-parts without-generate-less,fred2,521
without-remove-redundant-sets without-generate-less,fred2,530
without-bidirectional without-remove-redundant-sets without-generate-less,fred2,529
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred2,539
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred2,512
without-smart-kleene-order,fred2,224
without-bidirectional without-smart-kleene-order,fred2,232
without-remove-redundant-parts without-smart-kleene-order,fred2,228
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,fred2,215
without-remove-redundant-sets without-smart-kleene-order,fred2,291
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,fred2,337
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred2,291
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred2,211
without-generate-less without-smart-kleene-order,fred2,258
without-bidirectional without-generate-less without-smart-kleene-order,fred2,10237
without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred2,10256
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred2,10192
without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2,296
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2,246
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2,152
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2,2134
all-on,fred_arith,154
without-bidirectional,fred_arith,141
without-remove-redundant-parts,fred_arith,141
without-bidirectional without-remove-redundant-parts,fred_arith,147
without-remove-redundant-sets,fred_arith,153
without-bidirectional without-remove-redundant-sets,fred_arith,147
without-remove-redundant-parts without-remove-redundant-sets,fred_arith,141
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,fred_arith,137
without-generate-less,fred_arith,466
without-bidirectional without-generate-less,fred_arith,482
without-remove-redundant-parts without-generate-less,fred_arith,457
without-bidirectional without-remove-redundant-parts without-generate-less,fred_arith,474
without-remove-redundant-sets without-generate-less,fred_arith,446
without-bidirectional without-remove-redundant-sets without-generate-less,fred_arith,447
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred_arith,460
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred_arith,448
