mode,example,elapsed_ms
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred_arith,411
without-smart-kleene-order,fred_arith,131
without-bidirectional without-smart-kleene-order,fred_arith,149
without-remove-redundant-parts without-smart-kleene-order,fred_arith,131
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,fred_arith,136
without-remove-redundant-sets without-smart-kleene-order,fred_arith,135
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,fred_arith,160
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred_arith,131
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred_arith,131
without-generate-less without-smart-kleene-order,fred_arith,15455
without-bidirectional without-generate-less without-smart-kleene-order,fred_arith,204
without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred_arith,154
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred_arith,165
without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith,183
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith,30945
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith,427
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith,301
all-on,fred_arith_simplified_until_1,112
without-bidirectional,fred_arith_simplified_until_1,113
without-remove-redundant-parts,fred_arith_simplified_until_1,115
without-bidirectional without-remove-redundant-parts,fred_arith_simplified_until_1,112
without-remove-redundant-sets,fred_arith_simplified_until_1,115
without-bidirectional without-remove-redundant-sets,fred_arith_simplified_until_1,112
without-remove-redundant-parts without-remove-redundant-sets,fred_arith_simplified_until_1,111
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,fred_arith_simplified_until_1,113
without-generate-less,fred_arith_simplified_until_1,113
without-bidirectional without-generate-less,fred_arith_simplified_until_1,109
without-remove-redundant-parts without-generate-less,fred_arith_simplified_until_1,111
without-bidirectional without-remove-redundant-parts without-generate-less,fred_arith_simplified_until_1,113
without-remove-redundant-sets without-generate-less,fred_arith_simplified_until_1,111
without-bidirectional without-remove-redundant-sets without-generate-less,fred_arith_simplified_until_1,121
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred_arith_simplified_until_1,115
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred_arith_simplified_until_1,114
without-smart-kleene-order,fred_arith_simplified_until_1,118
without-bidirectional without-smart-kleene-order,fred_arith_simplified_until_1,115
without-remove-redundant-parts without-smart-kleene-order,fred_arith_simplified_until_1,112
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,fred_arith_simplified_until_1,113
without-remove-redundant-sets without-smart-kleene-order,fred_arith_simplified_until_1,114
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,fred_arith_simplified_until_1,123
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred_arith_simplified_until_1,112
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred_arith_simplified_until_1,109
without-generate-less without-smart-kleene-order,fred_arith_simplified_until_1,116
without-bidirectional without-generate-less without-smart-kleene-order,fred_arith_simplified_until_1,113
without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred_arith_simplified_until_1,110
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred_arith_simplified_until_1,111
without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_simplified_until_1,110
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_simplified_until_1,111
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_simplified_until_1,112
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_simplified_until_1,139
all-on,fred_arith_simplified_until_2,132
without-bidirectional,fred_arith_simplified_until_2,128
without-remove-redundant-parts,fred_arith_simplified_until_2,125
without-bidirectional without-remove-redundant-parts,fred_arith_simplified_until_2,152
without-remove-redundant-sets,fred_arith_simplified_until_2,157
without-bidirectional without-remove-redundant-sets,fred_arith_simplified_until_2,127
without-remove-redundant-parts without-remove-redundant-sets,fred_arith_simplified_until_2,126
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,fred_arith_simplified_until_2,120
without-generate-less,fred_arith_simplified_until_2,167
without-bidirectional without-generate-less,fred_arith_simplified_until_2,159
without-remove-redundant-parts without-generate-less,fred_arith_simplified_until_2,151
without-bidirectional without-remove-redundant-parts without-generate-less,fred_arith_simplified_until_2,167
without-remove-redundant-sets without-generate-less,fred_arith_simplified_until_2,136
without-bidirectional without-remove-redundant-sets without-generate-less,fred_arith_simplified_until_2,131
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred_arith_simplified_until_2,150
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred_arith_simplified_until_2,177
without-smart-kleene-order,fred_arith_simplified_until_2,188
without-bidirectional without-smart-kleene-order,fred_arith_simplified_until_2,164
without-remove-redundant-parts without-smart-kleene-order,fred_arith_simplified_until_2,153
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,fred_arith_simplified_until_2,147
without-remove-redundant-sets without-smart-kleene-order,fred_arith_simplified_until_2,149
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,fred_arith_simplified_until_2,139
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred_arith_simplified_until_2,127
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred_arith_simplified_until_2,122
without-generate-less without-smart-kleene-order,fred_arith_simplified_until_2,128
without-bidirectional without-generate-less without-smart-kleene-order,fred_arith_simplified_until_2,167
without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred_arith_simplified_until_2,141
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred_arith_simplified_until_2,158
without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_simplified_until_2,160
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_simplified_until_2,167
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_simplified_until_2,178
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_simplified_until_2,173
all-on,fred_arith_tricky2,186
without-bidirectional,fred_arith_tricky2,147
without-remove-redundant-parts,fred_arith_tricky2,137
without-bidirectional without-remove-redundant-parts,fred_arith_tricky2,142
without-remove-redundant-sets,fred_arith_tricky2,154
without-bidirectional without-remove-redundant-sets,fred_arith_tricky2,149
without-remove-redundant-parts without-remove-redundant-sets,fred_arith_tricky2,149
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,fred_arith_tricky2,144
without-generate-less,fred_arith_tricky2,155
without-bidirectional without-generate-less,fred_arith_tricky2,143
without-remove-redundant-parts without-generate-less,fred_arith_tricky2,167
without-bidirectional without-remove-redundant-parts without-generate-less,fred_arith_tricky2,176
without-remove-redundant-sets without-generate-less,fred_arith_tricky2,163
without-bidirectional without-remove-redundant-sets without-generate-less,fred_arith_tricky2,136
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred_arith_tricky2,125
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred_arith_tricky2,130
without-smart-kleene-order,fred_arith_tricky2,140
without-bidirectional without-smart-kleene-order,fred_arith_tricky2,142
without-remove-redundant-parts without-smart-kleene-order,fred_arith_tricky2,144
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,fred_arith_tricky2,143
without-remove-redundant-sets without-smart-kleene-order,fred_arith_tricky2,148
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,fred_arith_tricky2,141
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred_arith_tricky2,136
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred_arith_tricky2,129
without-generate-less without-smart-kleene-order,fred_arith_tricky2,133
without-bidirectional without-generate-less without-smart-kleene-order,fred_arith_tricky2,131
without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred_arith_tricky2,128
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred_arith_tricky2,133
without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_tricky2,130
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_tricky2,129
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_tricky2,134
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_tricky2,129
all-on,fred_arith_tricky3,173
without-bidirectional,fred_arith_tricky3,172
without-remove-redundant-parts,fred_arith_tricky3,158
without-bidirectional without-remove-redundant-parts,fred_arith_tricky3,157
without-remove-redundant-sets,fred_arith_tricky3,167
without-bidirectional without-remove-redundant-sets,fred_arith_tricky3,166
without-remove-redundant-parts without-remove-redundant-sets,fred_arith_tricky3,161
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,fred_arith_tricky3,160
without-generate-less,fred_arith_tricky3,173
without-bidirectional without-generate-less,fred_arith_tricky3,179
without-remove-redundant-parts without-generate-less,fred_arith_tricky3,165
without-bidirectional without-remove-redundant-parts without-generate-less,fred_arith_tricky3,157
without-remove-redundant-sets without-generate-less,fred_arith_tricky3,183
without-bidirectional without-remove-redundant-sets without-generate-less,fred_arith_tricky3,178
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred_arith_tricky3,178
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred_arith_tricky3,159
without-smart-kleene-order,fred_arith_tricky3,164
without-bidirectional without-smart-kleene-order,fred_arith_tricky3,159
without-remove-redundant-parts without-smart-kleene-order,fred_arith_tricky3,157
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,fred_arith_tricky3,152
without-remove-redundant-sets without-smart-kleene-order,fred_arith_tricky3,163
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,fred_arith_tricky3,161
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred_arith_tricky3,162
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred_arith_tricky3,159
without-generate-less without-smart-kleene-order,fred_arith_tricky3,194
without-bidirectional without-generate-less without-smart-kleene-order,fred_arith_tricky3,185
without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred_arith_tricky3,163
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred_arith_tricky3,171
without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_tricky3,172
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_tricky3,176
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_tricky3,176
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_tricky3,199
all-on,fred_arith_tricky,157
without-bidirectional,fred_arith_tricky,147
without-remove-redundant-parts,fred_arith_tricky,145
without-bidirectional without-remove-redundant-parts,fred_arith_tricky,150
without-remove-redundant-sets,fred_arith_tricky,153
without-bidirectional without-remove-redundant-sets,fred_arith_tricky,189
without-remove-redundant-parts without-remove-redundant-sets,fred_arith_tricky,147
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,fred_arith_tricky,155
without-generate-less,fred_arith_tricky,163
without-bidirectional without-generate-less,fred_arith_tricky,157
without-remove-redundant-parts without-generate-less,fred_arith_tricky,149
without-bidirectional without-remove-redundant-parts without-generate-less,fred_arith_tricky,144
without-remove-redundant-sets without-generate-less,fred_arith_tricky,152
without-bidirectional without-remove-redundant-sets without-generate-less,fred_arith_tricky,153
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred_arith_tricky,152
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred_arith_tricky,153
without-smart-kleene-order,fred_arith_tricky,145
without-bidirectional without-smart-kleene-order,fred_arith_tricky,150
without-remove-redundant-parts without-smart-kleene-order,fred_arith_tricky,143
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,fred_arith_tricky,140
without-remove-redundant-sets without-smart-kleene-order,fred_arith_tricky,147
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,fred_arith_tricky,151
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred_arith_tricky,149
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred_arith_tricky,138
without-generate-less without-smart-kleene-order,fred_arith_tricky,151
without-bidirectional without-generate-less without-smart-kleene-order,fred_arith_tricky,152
without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred_arith_tricky,179
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred_arith_tricky,154
without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_tricky,157
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_tricky,156
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_tricky,148
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_tricky,155
all-on,fred,148
without-bidirectional,fred,151
without-remove-redundant-parts,fred,140
without-bidirectional without-remove-redundant-parts,fred,140
without-remove-redundant-sets,fred,151
without-bidirectional without-remove-redundant-sets,fred,142
without-remove-redundant-parts without-remove-redundant-sets,fred,140
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,fred,140
without-generate-less,fred,449
without-bidirectional without-generate-less,fred,433
without-remove-redundant-parts without-generate-less,fred,434
without-bidirectional without-remove-redundant-parts without-generate-less,fred,431
without-remove-redundant-sets without-generate-less,fred,443
without-bidirectional without-remove-redundant-sets without-generate-less,fred,437
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred,434
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred,436
without-smart-kleene-order,fred,142
without-bidirectional without-smart-kleene-order,fred,171
without-remove-redundant-parts without-smart-kleene-order,fred,136
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,fred,133
without-remove-redundant-sets without-smart-kleene-order,fred,261
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,fred,156
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred,140
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred,361
without-generate-less without-smart-kleene-order,fred,30288
without-bidirectional without-generate-less without-smart-kleene-order,fred,204
without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred,1239
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred,181
without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred,97
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred,250
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred,2037
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred,192
all-on,funny,114
without-bidirectional,funny,114
without-remove-redundant-parts,funny,114
without-bidirectional without-remove-redundant-parts,funny,115
without-remove-redundant-sets,funny,114
without-bidirectional without-remove-redundant-sets,funny,112
without-remove-redundant-parts without-remove-redundant-sets,funny,114
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,funny,114
without-generate-less,funny,118
without-bidirectional without-generate-less,funny,116
without-remove-redundant-parts without-generate-less,funny,114
without-bidirectional without-remove-redundant-parts without-generate-less,funny,109
without-remove-redundant-sets without-generate-less,funny,116
without-bidirectional without-remove-redundant-sets without-generate-less,funny,116
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,funny,116
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,funny,117
without-smart-kleene-order,funny,116
without-bidirectional without-smart-kleene-order,funny,112
without-remove-redundant-parts without-smart-kleene-order,funny,118
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,funny,117
without-remove-redundant-sets without-smart-kleene-order,funny,115
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,funny,115
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,funny,118
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,funny,114
without-generate-less without-smart-kleene-order,funny,118
without-bidirectional without-generate-less without-smart-kleene-order,funny,114
without-remove-redundant-parts without-generate-less without-smart-kleene-order,funny,113
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,funny,116
without-remove-redundant-sets without-generate-less without-smart-kleene-order,funny,115
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,funny,117
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,funny,112
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,funny,109
all-on,globals,112
without-bidirectional,globals,111
without-remove-redundant-parts,globals,109
without-bidirectional without-remove-redundant-parts,globals,111
without-remove-redundant-sets,globals,111
without-bidirectional without-remove-redundant-sets,globals,114
without-remove-redundant-parts without-remove-redundant-sets,globals,112
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,globals,111
without-generate-less,globals,113
without-bidirectional without-generate-less,globals,110
without-remove-redundant-parts without-generate-less,globals,115
without-bidirectional without-remove-redundant-parts without-generate-less,globals,128
without-remove-redundant-sets without-generate-less,globals,114
without-bidirectional without-remove-redundant-sets without-generate-less,globals,113
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,globals,111
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,globals,110
without-smart-kleene-order,globals,113
without-bidirectional without-smart-kleene-order,globals,111
without-remove-redundant-parts without-smart-kleene-order,globals,104
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,globals,108
without-remove-redundant-sets without-smart-kleene-order,globals,113
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,globals,115
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,globals,110
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,globals,106
without-generate-less without-smart-kleene-order,globals,109
without-bidirectional without-generate-less without-smart-kleene-order,globals,114
without-remove-redundant-parts without-generate-less without-smart-kleene-order,globals,111
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,globals,111
without-remove-redundant-sets without-generate-less without-smart-kleene-order,globals,114
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,globals,118
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,globals,112
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,globals,118
all-on,if_expr,93
without-bidirectional,if_expr,93
without-remove-redundant-parts,if_expr,88
without-bidirectional without-remove-redundant-parts,if_expr,90
without-remove-redundant-sets,if_expr,86
without-bidirectional without-remove-redundant-sets,if_expr,89
without-remove-redundant-parts without-remove-redundant-sets,if_expr,90
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,if_expr,90
without-generate-less,if_expr,93
without-bidirectional without-generate-less,if_expr,91
without-remove-redundant-parts without-generate-less,if_expr,89
without-bidirectional without-remove-redundant-parts without-generate-less,if_expr,95
without-remove-redundant-sets without-generate-less,if_expr,91
without-bidirectional without-remove-redundant-sets without-generate-less,if_expr,91
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,if_expr,93
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,if_expr,88
without-smart-kleene-order,if_expr,93
without-bidirectional without-smart-kleene-order,if_expr,88
without-remove-redundant-parts without-smart-kleene-order,if_expr,89
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,if_expr,89
without-remove-redundant-sets without-smart-kleene-order,if_expr,88
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,if_expr,89
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,if_expr,90
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,if_expr,92
without-generate-less without-smart-kleene-order,if_expr,88
without-bidirectional without-generate-less without-smart-kleene-order,if_expr,86
without-remove-redundant-parts without-generate-less without-smart-kleene-order,if_expr,90
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,if_expr,88
without-remove-redundant-sets without-generate-less without-smart-kleene-order,if_expr,89
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,if_expr,90
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,if_expr,89
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,if_expr,89
all-on,if_while,92
without-bidirectional,if_while,94
without-remove-redundant-parts,if_while,95
without-bidirectional without-remove-redundant-parts,if_while,93
without-remove-redundant-sets,if_while,93
without-bidirectional without-remove-redundant-sets,if_while,93
without-remove-redundant-parts without-remove-redundant-sets,if_while,92
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,if_while,89
without-generate-less,if_while,92
without-bidirectional without-generate-less,if_while,90
without-remove-redundant-parts without-generate-less,if_while,92
without-bidirectional without-remove-redundant-parts without-generate-less,if_while,93
without-remove-redundant-sets without-generate-less,if_while,95
without-bidirectional without-remove-redundant-sets without-generate-less,if_while,94
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,if_while,98
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,if_while,91
without-smart-kleene-order,if_while,93
without-bidirectional without-smart-kleene-order,if_while,90
without-remove-redundant-parts without-smart-kleene-order,if_while,92
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,if_while,93
without-remove-redundant-sets without-smart-kleene-order,if_while,90
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,if_while,93
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,if_while,91
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,if_while,103
without-generate-less without-smart-kleene-order,if_while,97
without-bidirectional without-generate-less without-smart-kleene-order,if_while,93
without-remove-redundant-parts without-generate-less without-smart-kleene-order,if_while,98
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,if_while,96
without-remove-redundant-sets without-generate-less without-smart-kleene-order,if_while,95
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,if_while,92
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,if_while,90
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,if_while,93
all-on,incrdecr,125
without-bidirectional,incrdecr,120
without-remove-redundant-parts,incrdecr,130
without-bidirectional without-remove-redundant-parts,incrdecr,118
without-remove-redundant-sets,incrdecr,126
without-bidirectional without-remove-redundant-sets,incrdecr,118
without-remove-redundant-parts without-remove-redundant-sets,incrdecr,120
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,incrdecr,123
without-generate-less,incrdecr,126
without-bidirectional without-generate-less,incrdecr,123
without-remove-redundant-parts without-generate-less,incrdecr,130
without-bidirectional without-remove-redundant-parts without-generate-less,incrdecr,128
without-remove-redundant-sets without-generate-less,incrdecr,128
without-bidirectional without-remove-redundant-sets without-generate-less,incrdecr,125
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,incrdecr,126
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,incrdecr,122
without-smart-kleene-order,incrdecr,120
without-bidirectional without-smart-kleene-order,incrdecr,120
without-remove-redundant-parts without-smart-kleene-order,incrdecr,122
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,incrdecr,122
without-remove-redundant-sets without-smart-kleene-order,incrdecr,126
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,incrdecr,127
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,incrdecr,127
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,incrdecr,123
without-generate-less without-smart-kleene-order,incrdecr,131
without-bidirectional without-generate-less without-smart-kleene-order,incrdecr,134
without-remove-redundant-parts without-generate-less without-smart-kleene-order,incrdecr,131
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,incrdecr,122
without-remove-redundant-sets without-generate-less without-smart-kleene-order,incrdecr,134
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,incrdecr,126
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,incrdecr,133
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,incrdecr,139
all-on,less_simple_ser,137
without-bidirectional,less_simple_ser,134
without-remove-redundant-parts,less_simple_ser,128
without-bidirectional without-remove-redundant-parts,less_simple_ser,132
without-remove-redundant-sets,less_simple_ser,172
without-bidirectional without-remove-redundant-sets,less_simple_ser,363
without-remove-redundant-parts without-remove-redundant-sets,less_simple_ser,779
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,less_simple_ser,158
without-generate-less,less_simple_ser,96
without-bidirectional without-generate-less,less_simple_ser,401
without-remove-redundant-parts without-generate-less,less_simple_ser,30879
without-bidirectional without-remove-redundant-parts without-generate-less,less_simple_ser,97
without-remove-redundant-sets without-generate-less,less_simple_ser,99
without-bidirectional without-remove-redundant-sets without-generate-less,less_simple_ser,30823
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,less_simple_ser,96
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,less_simple_ser,30889
without-smart-kleene-order,less_simple_ser,131
without-bidirectional without-smart-kleene-order,less_simple_ser,126
without-remove-redundant-parts without-smart-kleene-order,less_simple_ser,124
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,less_simple_ser,127
without-remove-redundant-sets without-smart-kleene-order,less_simple_ser,184
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,less_simple_ser,255
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,less_simple_ser,138
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,less_simple_ser,143
without-generate-less without-smart-kleene-order,less_simple_ser,398
without-bidirectional without-generate-less without-smart-kleene-order,less_simple_ser,99
without-remove-redundant-parts without-generate-less without-smart-kleene-order,less_simple_ser,30887
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,less_simple_ser,30846
without-remove-redundant-sets without-generate-less without-smart-kleene-order,less_simple_ser,30865
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,less_simple_ser,15836
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,less_simple_ser,30820
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,less_simple_ser,31202
all-on,mixed_expr,88
without-bidirectional,mixed_expr,86
without-remove-redundant-parts,mixed_expr,92
without-bidirectional without-remove-redundant-parts,mixed_expr,96
without-remove-redundant-sets,mixed_expr,103
without-bidirectional without-remove-redundant-sets,mixed_expr,94
without-remove-redundant-parts without-remove-redundant-sets,mixed_expr,90
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,mixed_expr,91
without-generate-less,mixed_expr,97
without-bidirectional without-generate-less,mixed_expr,94
without-remove-redundant-parts without-generate-less,mixed_expr,95
without-bidirectional without-remove-redundant-parts without-generate-less,mixed_expr,97
without-remove-redundant-sets without-generate-less,mixed_expr,97
without-bidirectional without-remove-redundant-sets without-generate-less,mixed_expr,95
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,mixed_expr,94
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,mixed_expr,94
without-smart-kleene-order,mixed_expr,88
without-bidirectional without-smart-kleene-order,mixed_expr,90
without-remove-redundant-parts without-smart-kleene-order,mixed_expr,88
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,mixed_expr,90
