mode,example,elapsed_ms
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields,123
without-generate-less without-smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields,124
without-bidirectional without-generate-less without-smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields,123
without-remove-redundant-parts without-generate-less without-smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields,120
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields,121
without-remove-redundant-sets without-generate-less without-smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields,131
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields,123
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields,121
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,snapshot_isolation_directly_as_NS_without_yields,126
all-on,snapshot_isolation_directly_as_NS_with_yields,130
without-bidirectional,snapshot_isolation_directly_as_NS_with_yields,128
without-remove-redundant-parts,snapshot_isolation_directly_as_NS_with_yields,131
without-bidirectional without-remove-redundant-parts,snapshot_isolation_directly_as_NS_with_yields,140
without-remove-redundant-sets,snapshot_isolation_directly_as_NS_with_yields,143
without-bidirectional without-remove-redundant-sets,snapshot_isolation_directly_as_NS_with_yields,128
without-remove-redundant-parts without-remove-redundant-sets,snapshot_isolation_directly_as_NS_with_yields,131
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,snapshot_isolation_directly_as_NS_with_yields,145
without-generate-less,snapshot_isolation_directly_as_NS_with_yields,137
without-bidirectional without-generate-less,snapshot_isolation_directly_as_NS_with_yields,134
without-remove-redundant-parts without-generate-less,snapshot_isolation_directly_as_NS_with_yields,124
without-bidirectional without-remove-redundant-parts without-generate-less,snapshot_isolation_directly_as_NS_with_yields,128
without-remove-redundant-sets without-generate-less,snapshot_isolation_directly_as_NS_with_yields,129
without-bidirectional without-remove-redundant-sets without-generate-less,snapshot_isolation_directly_as_NS_with_yields,125
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,snapshot_isolation_directly_as_NS_with_yields,125
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,snapshot_isolation_directly_as_NS_with_yields,125
without-smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields,139
without-bidirectional without-smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields,126
without-remove-redundant-parts without-smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields,125
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields,129
without-remove-redundant-sets without-smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields,132
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields,121
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields,123
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields,125
without-generate-less without-smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields,126
without-bidirectional without-generate-less without-smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields,126
without-remove-redundant-parts without-generate-less without-smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields,130
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields,128
without-remove-redundant-sets without-generate-less without-smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields,128
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields,139
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields,140
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields,143
all-on,state_machine,139
without-bidirectional,state_machine,148
without-remove-redundant-parts,state_machine,1627
without-bidirectional without-remove-redundant-parts,state_machine,2078
without-remove-redundant-sets,state_machine,150
without-bidirectional without-remove-redundant-sets,state_machine,138
without-remove-redundant-parts without-remove-redundant-sets,state_machine,245
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,state_machine,414
without-generate-less,state_machine,105
without-bidirectional without-generate-less,state_machine,102
without-remove-redundant-parts without-generate-less,state_machine,100
without-bidirectional without-remove-redundant-parts without-generate-less,state_machine,101
without-remove-redundant-sets without-generate-less,state_machine,117
without-bidirectional without-remove-redundant-sets without-generate-less,state_machine,104
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,state_machine,100
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,state_machine,104
without-smart-kleene-order,state_machine,148
without-bidirectional without-smart-kleene-order,state_machine,143
without-remove-redundant-parts without-smart-kleene-order,state_machine,1742
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,state_machine,2089
without-remove-redundant-sets without-smart-kleene-order,state_machine,148
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,state_machine,150
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,state_machine,421
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,state_machine,432
without-generate-less without-smart-kleene-order,state_machine,110
without-bidirectional without-generate-less without-smart-kleene-order,state_machine,111
without-remove-redundant-parts without-generate-less without-smart-kleene-order,state_machine,103
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,state_machine,106
without-remove-redundant-sets without-generate-less without-smart-kleene-order,state_machine,105
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,state_machine,109
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,state_machine,107
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,state_machine,108
