mode,example,elapsed_ms
without-remove-redundant-parts without-remove-redundant-sets,bank,8429
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,bank,9390
without-generate-less,bank,62819
without-bidirectional without-generate-less,bank,62132
without-remove-redundant-parts without-generate-less,bank,61102
without-bidirectional without-remove-redundant-parts without-generate-less,bank,61474
without-remove-redundant-sets without-generate-less,bank,53449
without-bidirectional without-remove-redundant-sets without-generate-less,bank,3980
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,bank,4517
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,bank,61249
without-smart-kleene-order,bank,4630
without-bidirectional without-smart-kleene-order,bank,12955
without-remove-redundant-parts without-smart-kleene-order,bank,6684
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,bank,5945
without-remove-redundant-sets without-smart-kleene-order,bank,6155
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,bank,7004
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,bank,5036
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,bank,6697
without-generate-less without-smart-kleene-order,bank,61270
without-bidirectional without-generate-less without-smart-kleene-order,bank,5910
without-remove-redundant-parts without-generate-less without-smart-kleene-order,bank,4074
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,bank,3482
without-remove-redundant-sets without-generate-less without-smart-kleene-order,bank,57566
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,bank,8669
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,bank,61250
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,bank,4815
all-on,bank_without_yields,1260
without-bidirectional,bank_without_yields,1203
without-remove-redundant-parts,bank_without_yields,1128
without-bidirectional without-remove-redundant-parts,bank_without_yields,1132
without-remove-redundant-sets,bank_without_yields,1165
without-bidirectional without-remove-redundant-sets,bank_without_yields,1664
without-remove-redundant-parts without-remove-redundant-sets,bank_without_yields,4096
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,bank_without_yields,2973
without-generate-less,bank_without_yields,3585
without-bidirectional without-generate-less,bank_without_yields,62638
without-remove-redundant-parts without-generate-less,bank_without_yields,61346
without-bidirectional without-remove-redundant-parts without-generate-less,bank_without_yields,263
without-remove-redundant-sets without-generate-less,bank_without_yields,50965
without-bidirectional without-remove-redundant-sets without-generate-less,bank_without_yields,43136
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,bank_without_yields,61363
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,bank_without_yields,61413
without-smart-kleene-order,bank_without_yields,1172
without-bidirectional without-smart-kleene-order,bank_without_yields,1274
without-remove-redundant-parts without-smart-kleene-order,bank_without_yields,1303
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,bank_without_yields,950
without-remove-redundant-sets without-smart-kleene-order,bank_without_yields,1875
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,bank_without_yields,1363
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,bank_without_yields,3102
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,bank_without_yields,2855
without-generate-less without-smart-kleene-order,bank_without_yields,62940
without-bidirectional without-generate-less without-smart-kleene-order,bank_without_yields,61302
without-remove-redundant-parts without-generate-less without-smart-kleene-order,bank_without_yields,13736
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,bank_without_yields,309
without-remove-redundant-sets without-generate-less without-smart-kleene-order,bank_without_yields,61345
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,bank_without_yields,61311
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,bank_without_yields,363
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,bank_without_yields,713
all-on,BGP_routing,658
without-bidirectional,BGP_routing,623
without-remove-redundant-parts,BGP_routing,476
without-bidirectional without-remove-redundant-parts,BGP_routing,425
without-remove-redundant-sets,BGP_routing,661
without-bidirectional without-remove-redundant-sets,BGP_routing,607
without-remove-redundant-parts without-remove-redundant-sets,BGP_routing,488
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,BGP_routing,437
without-generate-less,BGP_routing,60136
without-bidirectional without-generate-less,BGP_routing,60234
without-remove-redundant-parts without-generate-less,BGP_routing,60065
without-bidirectional without-remove-redundant-parts without-generate-less,BGP_routing,60210
without-remove-redundant-sets without-generate-less,BGP_routing,60211
without-bidirectional without-remove-redundant-sets without-generate-less,BGP_routing,60229
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,BGP_routing,60313
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,BGP_routing,60136
without-smart-kleene-order,BGP_routing,719
without-bidirectional without-smart-kleene-order,BGP_routing,639
without-remove-redundant-parts without-smart-kleene-order,BGP_routing,490
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,BGP_routing,436
without-remove-redundant-sets without-smart-kleene-order,BGP_routing,678
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,BGP_routing,677
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,BGP_routing,537
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,BGP_routing,502
without-generate-less without-smart-kleene-order,BGP_routing,60306
without-bidirectional without-generate-less without-smart-kleene-order,BGP_routing,60141
without-remove-redundant-parts without-generate-less without-smart-kleene-order,BGP_routing,60285
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,BGP_routing,60048
without-remove-redundant-sets without-generate-less without-smart-kleene-order,BGP_routing,60046
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,BGP_routing,60071
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,BGP_routing,60257
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,BGP_routing,60257
all-on,boolean_ops,93
without-bidirectional,boolean_ops,89
without-remove-redundant-parts,boolean_ops,85
without-bidirectional without-remove-redundant-parts,boolean_ops,87
without-remove-redundant-sets,boolean_ops,88
without-bidirectional without-remove-redundant-sets,boolean_ops,90
without-remove-redundant-parts without-remove-redundant-sets,boolean_ops,92
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,boolean_ops,90
without-generate-less,boolean_ops,98
without-bidirectional without-generate-less,boolean_ops,92
without-remove-redundant-parts without-generate-less,boolean_ops,88
without-bidirectional without-remove-redundant-parts without-generate-less,boolean_ops,91
without-remove-redundant-sets without-generate-less,boolean_ops,86
without-bidirectional without-remove-redundant-sets without-generate-less,boolean_ops,90
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,boolean_ops,102
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,boolean_ops,88
without-smart-kleene-order,boolean_ops,90
without-bidirectional without-smart-kleene-order,boolean_ops,89
without-remove-redundant-parts without-smart-kleene-order,boolean_ops,90
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,boolean_ops,88
without-remove-redundant-sets without-smart-kleene-order,boolean_ops,88
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,boolean_ops,92
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,boolean_ops,88
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,boolean_ops,90
without-generate-less without-smart-kleene-order,boolean_ops,89
without-bidirectional without-generate-less without-smart-kleene-order,boolean_ops,87
without-remove-redundant-parts without-generate-less without-smart-kleene-order,boolean_ops,89
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,boolean_ops,87
without-remove-redundant-sets without-generate-less without-smart-kleene-order,boolean_ops,87
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,boolean_ops,87
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,boolean_ops,89
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,boolean_ops,87
all-on,complex_expr,96
without-bidirectional,complex_expr,113
without-remove-redundant-parts,complex_expr,96
without-bidirectional without-remove-redundant-parts,complex_expr,104
without-remove-redundant-sets,complex_expr,101
without-bidirectional without-remove-redundant-sets,complex_expr,106
without-remove-redundant-parts without-remove-redundant-sets,complex_expr,104
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,complex_expr,99
without-generate-less,complex_expr,106
without-bidirectional without-generate-less,complex_expr,97
without-remove-redundant-parts without-generate-less,complex_expr,108
without-bidirectional without-remove-redundant-parts without-generate-less,complex_expr,95
without-remove-redundant-sets without-generate-less,complex_expr,98
without-bidirectional without-remove-redundant-sets without-generate-less,complex_expr,98
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,complex_expr,113
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,complex_expr,104
without-smart-kleene-order,complex_expr,107
without-bidirectional without-smart-kleene-order,complex_expr,98
without-remove-redundant-parts without-smart-kleene-order,complex_expr,104
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,complex_expr,102
without-remove-redundant-sets without-smart-kleene-order,complex_expr,97
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,complex_expr,104
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,complex_expr,104
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,complex_expr,98
without-generate-less without-smart-kleene-order,complex_expr,107
without-bidirectional without-generate-less without-smart-kleene-order,complex_expr,99
without-remove-redundant-parts without-generate-less without-smart-kleene-order,complex_expr,105
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,complex_expr,104
without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_expr,97
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_expr,106
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_expr,95
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_expr,103
all-on,complex_while_with_yields,178
without-bidirectional,complex_while_with_yields,172
without-remove-redundant-parts,complex_while_with_yields,180
without-bidirectional without-remove-redundant-parts,complex_while_with_yields,153
without-remove-redundant-sets,complex_while_with_yields,185
without-bidirectional without-remove-redundant-sets,complex_while_with_yields,176
without-remove-redundant-parts without-remove-redundant-sets,complex_while_with_yields,164
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,complex_while_with_yields,157
without-generate-less,complex_while_with_yields,173
without-bidirectional without-generate-less,complex_while_with_yields,164
without-remove-redundant-parts without-generate-less,complex_while_with_yields,156
without-bidirectional without-remove-redundant-parts without-generate-less,complex_while_with_yields,163
without-remove-redundant-sets without-generate-less,complex_while_with_yields,174
without-bidirectional without-remove-redundant-sets without-generate-less,complex_while_with_yields,168
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,complex_while_with_yields,152
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,complex_while_with_yields,154
without-smart-kleene-order,complex_while_with_yields,185
without-bidirectional without-smart-kleene-order,complex_while_with_yields,184
without-remove-redundant-parts without-smart-kleene-order,complex_while_with_yields,173
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,complex_while_with_yields,149
without-remove-redundant-sets without-smart-kleene-order,complex_while_with_yields,173
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,complex_while_with_yields,166
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,complex_while_with_yields,150
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,complex_while_with_yields,164
without-generate-less without-smart-kleene-order,complex_while_with_yields,170
without-bidirectional without-generate-less without-smart-kleene-order,complex_while_with_yields,170
without-remove-redundant-parts without-generate-less without-smart-kleene-order,complex_while_with_yields,153
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,complex_while_with_yields,149
without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_while_with_yields,185
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_while_with_yields,184
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_while_with_yields,157
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_while_with_yields,145
all-on,equality_check,85
without-bidirectional,equality_check,84
without-remove-redundant-parts,equality_check,83
without-bidirectional without-remove-redundant-parts,equality_check,82
without-remove-redundant-sets,equality_check,82
without-bidirectional without-remove-redundant-sets,equality_check,85
without-remove-redundant-parts without-remove-redundant-sets,equality_check,85
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,equality_check,87
without-generate-less,equality_check,83
without-bidirectional without-generate-less,equality_check,84
without-remove-redundant-parts without-generate-less,equality_check,82
without-bidirectional without-remove-redundant-parts without-generate-less,equality_check,83
without-remove-redundant-sets without-generate-less,equality_check,85
without-bidirectional without-remove-redundant-sets without-generate-less,equality_check,88
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,equality_check,86
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,equality_check,86
without-smart-kleene-order,equality_check,83
without-bidirectional without-smart-kleene-order,equality_check,82
without-remove-redundant-parts without-smart-kleene-order,equality_check,83
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,equality_check,85
without-remove-redundant-sets without-smart-kleene-order,equality_check,83
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,equality_check,83
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,equality_check,83
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,equality_check,83
without-generate-less without-smart-kleene-order,equality_check,85
without-bidirectional without-generate-less without-smart-kleene-order,equality_check,81
without-remove-redundant-parts without-generate-less without-smart-kleene-order,equality_check,82
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,equality_check,81
without-remove-redundant-sets without-generate-less without-smart-kleene-order,equality_check,84
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,equality_check,84
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,equality_check,83
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,equality_check,83
all-on,ex,102
without-bidirectional,ex,101
without-remove-redundant-parts,ex,102
without-bidirectional without-remove-redundant-parts,ex,100
without-remove-redundant-sets,ex,102
without-bidirectional without-remove-redundant-sets,ex,102
without-remove-redundant-parts without-remove-redundant-sets,ex,100
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,ex,101
without-generate-less,ex,101
without-bidirectional without-generate-less,ex,99
without-remove-redundant-parts without-generate-less,ex,100
without-bidirectional without-remove-redundant-parts without-generate-less,ex,99
without-remove-redundant-sets without-generate-less,ex,100
without-bidirectional without-remove-redundant-sets without-generate-less,ex,101
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,ex,102
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,ex,98
without-smart-kleene-order,ex,97
without-bidirectional without-smart-kleene-order,ex,101
without-remove-redundant-parts without-smart-kleene-order,ex,102
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,ex,101
without-remove-redundant-sets without-smart-kleene-order,ex,107
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,ex,103
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,ex,106
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,ex,98
without-generate-less without-smart-kleene-order,ex,101
without-bidirectional without-generate-less without-smart-kleene-order,ex,99
without-remove-redundant-parts without-generate-less without-smart-kleene-order,ex,101
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,ex,102
without-remove-redundant-sets without-generate-less without-smart-kleene-order,ex,104
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,ex,109
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,ex,104
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,ex,100
all-on,flag_non_ser,106
without-bidirectional,flag_non_ser,103
without-remove-redundant-parts,flag_non_ser,103
without-bidirectional without-remove-redundant-parts,flag_non_ser,103
without-remove-redundant-sets,flag_non_ser,103
without-bidirectional without-remove-redundant-sets,flag_non_ser,102
without-remove-redundant-parts without-remove-redundant-sets,flag_non_ser,112
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,flag_non_ser,106
without-generate-less,flag_non_ser,109
without-bidirectional without-generate-less,flag_non_ser,107
without-remove-redundant-parts without-generate-less,flag_non_ser,104
without-bidirectional without-remove-redundant-parts without-generate-less,flag_non_ser,101
without-remove-redundant-sets without-generate-less,flag_non_ser,104
without-bidirectional without-remove-redundant-sets without-generate-less,flag_non_ser,103
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,flag_non_ser,104
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,flag_non_ser,104
without-smart-kleene-order,flag_non_ser,102
without-bidirectional without-smart-kleene-order,flag_non_ser,102
without-remove-redundant-parts without-smart-kleene-order,flag_non_ser,101
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,flag_non_ser,100
without-remove-redundant-sets without-smart-kleene-order,flag_non_ser,104
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,flag_non_ser,104
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,flag_non_ser,103
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,flag_non_ser,105
without-generate-less without-smart-kleene-order,flag_non_ser,102
without-bidirectional without-generate-less without-smart-kleene-order,flag_non_ser,105
without-remove-redundant-parts without-generate-less without-smart-kleene-order,flag_non_ser,103
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,flag_non_ser,103
without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser,105
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser,102
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser,102
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser,104
all-on,flag_non_ser_turned_ser,93
without-bidirectional,flag_non_ser_turned_ser,91
without-remove-redundant-parts,flag_non_ser_turned_ser,93
without-bidirectional without-remove-redundant-parts,flag_non_ser_turned_ser,86
without-remove-redundant-sets,flag_non_ser_turned_ser,105
without-bidirectional without-remove-redundant-sets,flag_non_ser_turned_ser,103
without-remove-redundant-parts without-remove-redundant-sets,flag_non_ser_turned_ser,90
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,flag_non_ser_turned_ser,92
without-generate-less,flag_non_ser_turned_ser,99
without-bidirectional without-generate-less,flag_non_ser_turned_ser,89
without-remove-redundant-parts without-generate-less,flag_non_ser_turned_ser,91
without-bidirectional without-remove-redundant-parts without-generate-less,flag_non_ser_turned_ser,94
without-remove-redundant-sets without-generate-less,flag_non_ser_turned_ser,91
without-bidirectional without-remove-redundant-sets without-generate-less,flag_non_ser_turned_ser,89
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,flag_non_ser_turned_ser,89
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,flag_non_ser_turned_ser,89
without-smart-kleene-order,flag_non_ser_turned_ser,90
without-bidirectional without-smart-kleene-order,flag_non_ser_turned_ser,91
without-remove-redundant-parts without-smart-kleene-order,flag_non_ser_turned_ser,90
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,flag_non_ser_turned_ser,87
without-remove-redundant-sets without-smart-kleene-order,flag_non_ser_turned_ser,90
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,flag_non_ser_turned_ser,94
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,flag_non_ser_turned_ser,90
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,flag_non_ser_turned_ser,96
without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,92
without-bidirectional without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,89
without-remove-redundant-parts without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,90
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,91
without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,89
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,92
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,89
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,91
all-on,fred2_arith,201
without-bidirectional,fred2_arith,201
without-remove-redundant-parts,fred2_arith,190
without-bidirectional without-remove-redundant-parts,fred2_arith,195
without-remove-redundant-sets,fred2_arith,195
without-bidirectional without-remove-redundant-sets,fred2_arith,204
without-remove-redundant-parts without-remove-redundant-sets,fred2_arith,203
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,fred2_arith,181
without-generate-less,fred2_arith,484
without-bidirectional without-generate-less,fred2_arith,471
without-remove-redundant-parts without-generate-less,fred2_arith,465
without-bidirectional without-remove-redundant-parts without-generate-less,fred2_arith,453
without-remove-redundant-sets without-generate-less,fred2_arith,469
without-bidirectional without-remove-redundant-sets without-generate-less,fred2_arith,483
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred2_arith,461
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred2_arith,462
without-smart-kleene-order,fred2_arith,211
without-bidirectional without-smart-kleene-order,fred2_arith,217
without-remove-redundant-parts without-smart-kleene-order,fred2_arith,187
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,fred2_arith,194
without-remove-redundant-sets without-smart-kleene-order,fred2_arith,215
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,fred2_arith,218
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred2_arith,190
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred2_arith,253
without-generate-less without-smart-kleene-order,fred2_arith,1870
without-bidirectional without-generate-less without-smart-kleene-order,fred2_arith,60478
without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred2_arith,62434
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred2_arith,14492
without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2_arith,228
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2_arith,246
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2_arith,131
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2_arith,210
all-on,fred2,204
without-bidirectional,fred2,215
without-remove-redundant-parts,fred2,202
without-bidirectional without-remove-redundant-parts,fred2,190
without-remove-redundant-sets,fred2,197
without-bidirectional without-remove-redundant-sets,fred2,196
without-remove-redundant-parts without-remove-redundant-sets,fred2,194
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,fred2,191
without-generate-less,fred2,476
without-bidirectional without-generate-less,fred2,479
without-remove-redundant-parts without-generate-less,fred2,457
without-bidirectional without-remove-redundant-parts without-generate-less,fred2,481
without-remove-redundant-sets without-generate-less,fred2,472
without-bidirectional without-remove-redundant-sets without-generate-less,fred2,475
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred2,460
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred2,457
without-smart-kleene-order,fred2,205
without-bidirectional without-smart-kleene-order,fred2,196
without-remove-redundant-parts without-smart-kleene-order,fred2,200
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,fred2,178
without-remove-redundant-sets without-smart-kleene-order,fred2,207
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,fred2,203
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred2,209
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred2,190
without-generate-less without-smart-kleene-order,fred2,252
without-bidirectional without-generate-less without-smart-kleene-order,fred2,62600
without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred2,60501
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred2,62447
without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2,42960
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2,169
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2,292
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2,62430
all-on,fred_arith,130
without-bidirectional,fred_arith,132
without-remove-redundant-parts,fred_arith,130
without-bidirectional without-remove-redundant-parts,fred_arith,130
without-remove-redundant-sets,fred_arith,127
without-bidirectional without-remove-redundant-sets,fred_arith,135
without-remove-redundant-parts without-remove-redundant-sets,fred_arith,128
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,fred_arith,130
without-generate-less,fred_arith,389
without-bidirectional without-generate-less,fred_arith,395
without-remove-redundant-parts without-generate-less,fred_arith,384
without-bidirectional without-remove-redundant-parts without-generate-less,fred_arith,398
without-remove-redundant-sets without-generate-less,fred_arith,389
without-bidirectional without-remove-redundant-sets without-generate-less,fred_arith,396
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred_arith,390
